CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
11417,18,Female,127374,Email,Consideration,1505.10959636207,0.24035442929847,0.0628122627473199,15,6.26050640308267,9.63561888111179,88,9,0,6,3099,IsConfid,ToolConfid,1
11418,25,Male,60068,PPC,Awareness,7106.85730158875,0.153137098306586,0.0142714089750432,12,2.49327012131885,8.44759360150226,29,5,8,2,4283,IsConfid,ToolConfid,1
11419,54,Female,78951,Email,Consideration,8841.17628906272,0.152932309525858,0.182564933817539,14,1.69008473853923,7.87566652705055,50,8,7,3,2971,IsConfid,ToolConfid,1
11420,49,Female,107629,Referral,Consideration,2852.07047039169,0.134957409380122,0.153013787451003,35,9.16969318598858,12.1085184655087,82,19,0,3,4503,IsConfid,ToolConfid,1
11421,65,Female,133852,Email,Consideration,1885.86992811189,0.0762908358959314,0.0998288984032768,24,5.87441205564353,2.62468818333606,30,13,4,0,4965,IsConfid,ToolConfid,1
11422,60,Female,55171,Email,Retention,7629.00369481873,0.277690745327701,0.189156114866608,15,3.90775675000944,2.96101745722268,29,13,8,8,662,IsConfid,ToolConfid,1
11423,54,Female,28262,Referral,Consideration,1917.06306527992,0.102162324990435,0.0657711202373302,43,7.94570763497298,7.93938544491407,33,12,0,8,465,IsConfid,ToolConfid,1
11424,21,Male,63270,Referral,Awareness,508.42608759327,0.174565041623271,0.138193958204798,43,9.29488851867116,5.62904372952825,91,3,9,6,3929,IsConfid,ToolConfid,1
11425,47,Male,40785,PPC,Consideration,6230.50788178951,0.0531461233014688,0.0679785717589576,30,4.63794657170539,3.01993909380215,18,6,9,1,956,IsConfid,ToolConfid,1
11426,23,Female,59469,Referral,Retention,2473.53902142296,0.135930583708723,0.0697687608486001,46,1.88474693792208,10.5141735981394,74,4,2,2,3942,IsConfid,ToolConfid,1
11427,63,Male,88831,PPC,Awareness,1800.92304839274,0.272103019689073,0.170494741675901,36,7.23354978205071,7.69308800806813,27,3,3,6,2650,IsConfid,ToolConfid,1
11428,36,Male,101223,Social Media,Consideration,9817.86714297361,0.298684919168071,0.159534171156607,32,9.16774875266447,3.43245437294347,5,17,1,0,2860,IsConfid,ToolConfid,1
11429,49,Female,143641,Social Media,Awareness,2989.4633356573,0.114908038452705,0.0658804118248962,19,9.82366358885502,4.33387665698741,16,1,8,2,1243,IsConfid,ToolConfid,1
11430,26,Male,65643,Referral,Retention,9044.0885731338,0.0546572584311573,0.0254640079766528,25,8.32187703899606,10.9842635674306,90,19,0,3,1431,IsConfid,ToolConfid,1
11431,29,Male,87657,Email,Conversion,1864.36578229718,0.101190942751814,0.0779409865223277,34,3.41395017272264,5.24836172216129,35,9,3,4,3411,IsConfid,ToolConfid,1
11432,28,Female,23582,SEO,Retention,8207.8736074181,0.104900112832235,0.154410931742209,39,4.22398214419835,3.46551811372341,0,7,9,6,1953,IsConfid,ToolConfid,1
11433,63,Female,132781,Email,Retention,5069.98684317997,0.196907550341872,0.0291034286251512,6,2.23065738345275,14.5012153571288,15,19,2,8,2352,IsConfid,ToolConfid,1
11434,33,Male,50280,Referral,Awareness,878.088214248353,0.153885450103422,0.137699164297418,44,7.41471017799977,1.77664796983235,67,8,9,1,3342,IsConfid,ToolConfid,1
11435,18,Female,138885,PPC,Awareness,7362.69240707136,0.232853321197032,0.179055019383641,41,2.52328961938906,2.63025349137118,46,2,8,5,1036,IsConfid,ToolConfid,1
11436,62,Female,62589,Email,Conversion,8931.52638017432,0.213377952504269,0.0440531595649589,30,4.88769481927046,10.9005389458426,22,17,2,1,28,IsConfid,ToolConfid,1
11437,38,Female,124004,Social Media,Conversion,1713.86820432166,0.0828795299383214,0.173818821614378,16,5.785800363909,6.67281363157491,95,19,6,9,1835,IsConfid,ToolConfid,1
11438,47,Male,60000,Referral,Conversion,7283.34339912813,0.237434150066875,0.0197591376668093,42,4.44279447046464,11.4175039022645,66,12,1,1,4494,IsConfid,ToolConfid,1
11439,30,Male,122592,Email,Retention,4506.01993882392,0.255763941405296,0.136707249037207,7,2.34726432044936,8.51528194706133,61,10,7,9,2075,IsConfid,ToolConfid,1
11440,51,Female,117208,Email,Retention,7563.31748724151,0.18353315502866,0.160297394871415,22,3.60838400374698,1.08312464919784,84,19,1,4,4944,IsConfid,ToolConfid,1
11441,21,Male,21085,PPC,Conversion,7167.88668703452,0.279023635682087,0.0945055623552731,46,6.69488531236038,10.4201450784157,87,9,9,4,832,IsConfid,ToolConfid,1
11442,45,Female,101427,PPC,Conversion,363.342281583753,0.237054955593019,0.0487084520145675,43,7.54141292806056,12.1835687869955,14,12,8,0,4345,IsConfid,ToolConfid,1
11443,55,Female,35600,PPC,Conversion,1869.33825607483,0.182664812993227,0.185698604791666,17,6.53172502800584,8.51378562307473,74,2,8,7,3819,IsConfid,ToolConfid,1
11444,48,Female,117994,SEO,Consideration,4763.16970502951,0.272788139220865,0.013794085034602,41,9.69176803426841,4.95960974591546,66,2,8,7,3411,IsConfid,ToolConfid,1
11445,44,Female,79801,Referral,Consideration,9342.58230192959,0.184103959269756,0.115463533553611,11,6.52267232926545,0.725066762221483,82,19,5,0,4154,IsConfid,ToolConfid,1
11446,22,Female,81739,Referral,Conversion,3486.52722187253,0.161145426927828,0.0808413876539561,29,3.028055803791,13.6468951469821,42,19,6,5,3441,IsConfid,ToolConfid,1
11447,42,Male,146146,Social Media,Retention,6325.8473557738,0.113314918719219,0.0976008671413986,35,5.41947624755006,10.751206129248,7,16,3,8,4706,IsConfid,ToolConfid,1
11448,20,Male,94181,Social Media,Awareness,219.629080592845,0.266030365872389,0.11194736069299,14,8.52606438735632,1.14955476597118,97,11,1,4,1293,IsConfid,ToolConfid,1
11449,50,Female,137309,Referral,Retention,7140.15652331474,0.0455908795531182,0.111602238230636,17,3.93221462214567,12.6885813328514,97,12,2,6,1058,IsConfid,ToolConfid,1
11450,21,Male,127114,Email,Awareness,6070.37580125276,0.147315787123062,0.048688496113722,24,7.63327688095989,1.26938669600595,43,15,2,5,514,IsConfid,ToolConfid,1
11451,42,Female,61596,Referral,Conversion,7182.40799149608,0.165849866243756,0.139143441351008,12,8.06672737180317,10.8164036955121,25,18,0,0,1520,IsConfid,ToolConfid,1
11452,37,Female,137036,SEO,Consideration,9056.14006894695,0.170877240963235,0.0136381753265077,23,9.40568700855315,10.5639742204352,66,6,2,2,2532,IsConfid,ToolConfid,1
11453,51,Female,90410,Social Media,Consideration,1550.33943786631,0.19904805084072,0.0140249779004427,16,4.61057848548047,13.7841476129443,31,6,3,6,326,IsConfid,ToolConfid,1
11454,43,Female,99303,Social Media,Awareness,2689.73700047986,0.156680731033606,0.100912594842878,0,3.33481817609602,2.89873055794955,63,16,3,7,4952,IsConfid,ToolConfid,1
11455,22,Female,72188,Social Media,Conversion,9958.2308324646,0.0844772628155788,0.112961547251352,36,5.57153431137955,8.72543312573081,42,14,2,6,4701,IsConfid,ToolConfid,1
11456,52,Male,46825,Referral,Consideration,1647.2111892453,0.258513874880454,0.0622290015230494,48,9.94314976735214,8.39820606464647,73,3,9,0,3676,IsConfid,ToolConfid,1
11457,45,Female,30913,Social Media,Conversion,7234.20736460766,0.200682345072303,0.114818351389098,26,9.11916973779504,1.00719866686194,73,12,3,2,3088,IsConfid,ToolConfid,1
11458,46,Male,101751,Social Media,Conversion,7278.25151405792,0.258874465975988,0.108060754267262,19,3.55559557316918,9.75546263838659,61,16,3,1,3220,IsConfid,ToolConfid,1
11459,26,Female,104269,Referral,Awareness,6861.63808773213,0.0900526123843092,0.0763519054068025,17,2.77044161938942,4.18342553455945,10,0,2,3,2959,IsConfid,ToolConfid,0
11460,69,Male,34332,Email,Conversion,2351.66183421431,0.194746499521818,0.133837180943572,8,5.29262157605054,5.32112772121367,77,7,4,2,4856,IsConfid,ToolConfid,1
11461,55,Female,74895,Social Media,Conversion,2229.82722581732,0.217110386072154,0.192008071143886,9,2.49197060878232,3.99963187331318,94,17,2,8,920,IsConfid,ToolConfid,0
11462,67,Male,24432,Social Media,Awareness,6696.7765735444,0.121187496506673,0.103252511940775,24,7.82228170489896,1.31088631467415,8,15,7,5,732,IsConfid,ToolConfid,1
11463,23,Male,108095,Social Media,Consideration,1943.87682614623,0.245550794280001,0.159349644262246,48,1.32951340444439,2.91610793649997,47,15,2,5,4486,IsConfid,ToolConfid,1
11464,36,Female,46570,SEO,Retention,6649.47698423132,0.010727544704266,0.057043347078868,0,3.02253169272816,3.50596675341825,5,8,9,5,2435,IsConfid,ToolConfid,1
11465,61,Female,125569,Referral,Conversion,4976.02999205064,0.182526727562124,0.154770612766421,35,1.16398726846495,8.87122069399871,53,16,2,8,1595,IsConfid,ToolConfid,1
11466,28,Male,26103,Social Media,Awareness,3927.6257897289,0.187934856402117,0.133292131355378,17,3.04064428369729,2.45686601496981,61,8,7,8,3838,IsConfid,ToolConfid,1
11467,19,Male,148758,SEO,Consideration,3072.30025884166,0.164814496981204,0.131542578186377,46,1.47081026179374,13.8503514784003,53,16,0,8,1596,IsConfid,ToolConfid,1
11468,64,Female,129316,Email,Conversion,9481.01163989885,0.19271406120664,0.179676714684023,14,7.06197090722158,3.8609053513662,98,9,3,3,197,IsConfid,ToolConfid,1
11469,61,Female,142046,Email,Retention,5130.12721165359,0.0584957885367483,0.0543365484409278,32,6.13246443971468,9.9502975985945,97,14,2,5,798,IsConfid,ToolConfid,1
11470,61,Male,35900,SEO,Consideration,5656.39442885852,0.208586629722688,0.080005522247279,21,2.9252248990514,2.78493078126528,55,7,0,8,968,IsConfid,ToolConfid,1
11471,26,Female,78415,Email,Awareness,9497.63523839917,0.107378799222632,0.0257828168320872,23,2.84569465333108,12.029424112013,81,16,0,5,1763,IsConfid,ToolConfid,1
11472,38,Male,87567,PPC,Conversion,6573.38544916162,0.141095585347016,0.14796279558615,0,3.62074157367828,1.53693448733394,86,7,6,7,4382,IsConfid,ToolConfid,1
11473,41,Female,82713,Email,Awareness,9582.74398479259,0.106601715558917,0.170334784206926,10,8.18391628085624,11.195103113663,29,16,3,7,2010,IsConfid,ToolConfid,1
11474,51,Male,103169,PPC,Retention,1153.03073117471,0.14744149901485,0.0871083656900425,42,2.35452941355568,6.20089882121146,2,12,4,4,2933,IsConfid,ToolConfid,1
11475,39,Female,78639,SEO,Retention,8481.73235454679,0.190255075688406,0.0777970955089693,25,2.09530734779682,7.25002991724667,60,7,1,2,3543,IsConfid,ToolConfid,1
11476,20,Male,108728,PPC,Awareness,3420.60481742859,0.253119606559709,0.13514385261274,25,5.57245301404726,5.81162808825225,14,1,2,5,3906,IsConfid,ToolConfid,1
11477,29,Female,105476,Email,Conversion,8123.82649819637,0.150196166715664,0.024362187549974,5,8.78455120500769,6.32968798862874,2,14,0,4,4856,IsConfid,ToolConfid,1
11478,45,Male,126823,Social Media,Awareness,8570.80257953028,0.103734910005044,0.0658299602658996,32,3.01699903970581,0.577215489120338,14,5,3,2,1800,IsConfid,ToolConfid,1
11479,47,Male,28988,PPC,Consideration,2787.7300728113,0.151503144888361,0.0795804317216849,13,1.95630662422497,0.879165505210824,66,7,7,5,4468,IsConfid,ToolConfid,1
11480,43,Male,123603,Email,Awareness,4147.42310350324,0.209753062580449,0.108532153965842,23,5.42519705948797,12.0120753508579,28,2,2,3,300,IsConfid,ToolConfid,1
11481,65,Female,145741,Social Media,Retention,7287.54210771755,0.11054320785048,0.100548151699111,37,7.589393937385,3.59553274154923,30,15,0,5,2838,IsConfid,ToolConfid,1
11482,38,Female,98488,SEO,Conversion,1080.65074588,0.130141801669787,0.0496492803271791,48,6.56490104326162,9.30581185639224,70,1,3,6,561,IsConfid,ToolConfid,1
11483,45,Female,112905,SEO,Conversion,7579.78198995946,0.173223546932533,0.112749696034033,40,4.76349098895167,9.9732185332247,70,9,8,0,702,IsConfid,ToolConfid,1
11484,43,Female,121398,Referral,Retention,1193.68196794196,0.0952626865099315,0.185915051268486,16,1.36358250220149,10.6207272462723,54,2,9,5,1490,IsConfid,ToolConfid,1
11485,50,Female,22977,SEO,Retention,9153.11174945377,0.0706345512678881,0.0151466991564546,13,3.7053396015776,9.16145471139315,74,10,7,7,189,IsConfid,ToolConfid,1
11486,38,Female,135650,Referral,Consideration,2835.75900363389,0.0507137623203459,0.139258248756887,18,9.27326281007063,9.61740891263683,91,14,9,9,4107,IsConfid,ToolConfid,1
11487,52,Male,124029,SEO,Retention,5798.43353398682,0.112256895106561,0.128694715179838,7,3.00576214760724,8.93181844590729,99,1,2,2,2309,IsConfid,ToolConfid,1
11488,69,Female,74641,SEO,Retention,1259.8196507551,0.0240194428670365,0.185641121395215,22,6.52559179316946,13.9585906036425,42,8,3,1,1055,IsConfid,ToolConfid,1
11489,51,Male,21268,SEO,Retention,2767.98223115853,0.179209932745755,0.132615538677345,43,9.16698462302178,10.1364856185211,24,18,4,6,3207,IsConfid,ToolConfid,1
11490,58,Female,134465,Referral,Conversion,4099.15493052234,0.0610137161392821,0.128720115371398,1,5.39298524069969,5.61755694867128,80,16,6,9,1954,IsConfid,ToolConfid,1
11491,68,Female,74431,Referral,Retention,4921.78387916184,0.119444489775712,0.156263075418665,2,5.01650979634373,5.67122754236432,54,0,0,3,2011,IsConfid,ToolConfid,1
11492,64,Female,36756,PPC,Awareness,100.668226701086,0.088074616465528,0.0608831302757354,12,2.26957554778527,1.65429812246724,49,7,2,6,3605,IsConfid,ToolConfid,0
11493,35,Female,40764,Email,Awareness,8897.69204756663,0.192813090239107,0.123189129862125,4,9.82550475135713,14.8808865341075,37,0,0,8,813,IsConfid,ToolConfid,1
11494,28,Female,79912,Email,Conversion,175.980614632883,0.256600241825391,0.10869001077875,17,2.59002648992517,13.4161015047673,59,10,2,7,2602,IsConfid,ToolConfid,1
11495,40,Female,60385,Email,Consideration,7759.4771736448,0.19365730246662,0.0933097762644449,0,5.33311981177131,1.12449904199738,84,15,5,1,1218,IsConfid,ToolConfid,1
11496,65,Male,35032,SEO,Consideration,4758.73123232807,0.167326429315284,0.0251025618001975,36,2.54196468948387,12.9957948103317,51,6,8,9,4593,IsConfid,ToolConfid,1
11497,39,Male,115014,Email,Conversion,5286.41224652362,0.204034284403392,0.0655994830224398,20,4.13545137263757,2.50715000672402,83,14,5,5,4050,IsConfid,ToolConfid,1
11498,34,Female,65702,Referral,Awareness,2161.82824541195,0.0186972849504579,0.0631965256581321,43,8.95607933177889,3.96620967384104,73,6,7,2,1219,IsConfid,ToolConfid,1
11499,22,Female,31885,PPC,Conversion,6112.94666842247,0.0456249516790147,0.14760768186116,18,6.78988645927135,10.3713905595739,69,5,3,1,2379,IsConfid,ToolConfid,1
11500,61,Male,29796,Social Media,Retention,5418.59590077757,0.0375288984316028,0.184924665689982,37,1.08859823416021,11.0881096798465,75,3,4,9,3425,IsConfid,ToolConfid,1
11501,28,Male,124583,PPC,Conversion,1725.94042554092,0.0384771780671473,0.0538495723466012,33,9.70086222579421,7.83337120574944,80,3,7,2,2010,IsConfid,ToolConfid,1
11502,47,Male,52863,Email,Consideration,2457.37811335726,0.0855402774069989,0.0241785483893519,1,8.05516745142764,14.5322811772161,44,9,0,6,4808,IsConfid,ToolConfid,0
11503,32,Male,101014,Email,Awareness,762.345927223325,0.164295155511129,0.199991821330066,19,9.9778238477352,7.59941722528354,96,18,7,5,2296,IsConfid,ToolConfid,1
11504,44,Female,52117,Referral,Consideration,756.207363685581,0.0432576578104566,0.14132901272547,30,7.86580033794925,4.24622408801153,99,9,1,8,1239,IsConfid,ToolConfid,1
11505,52,Female,40753,PPC,Consideration,236.380280929023,0.281183709944922,0.178429460928148,12,7.88368291998473,0.631368439644998,18,11,5,2,405,IsConfid,ToolConfid,1
11506,50,Female,40325,Referral,Awareness,2282.69582228252,0.25773447276978,0.0373370890141212,13,7.2944092007325,13.0758615786211,4,19,3,2,2532,IsConfid,ToolConfid,1
11507,37,Female,27021,Referral,Retention,6828.64615123085,0.291776862611564,0.1621459278123,37,4.80921489902554,6.23198852643907,41,8,9,7,1121,IsConfid,ToolConfid,1
11508,33,Female,100721,Social Media,Awareness,3230.53234260932,0.0223250130756622,0.164531511737739,11,3.83450720953958,11.8467959971521,92,6,9,2,372,IsConfid,ToolConfid,1
11509,51,Male,144080,Referral,Awareness,3493.06927168702,0.256906709655901,0.0387828959382157,12,5.72668388286662,11.7208793992421,29,0,3,3,1382,IsConfid,ToolConfid,1
11510,19,Male,73096,Referral,Conversion,1405.8633932289,0.243082881878031,0.0406667942178781,23,2.60413812081014,1.13171743132736,64,19,4,9,4241,IsConfid,ToolConfid,1
11511,52,Female,91404,Social Media,Awareness,5797.15960979855,0.271610700734713,0.0661357310631421,39,7.50188032203149,12.4128223157068,75,5,0,9,4833,IsConfid,ToolConfid,1
11512,57,Male,33071,SEO,Conversion,3487.22205131269,0.163103808621344,0.0511896150507905,30,9.97587217059062,4.69264322936939,78,15,3,7,4485,IsConfid,ToolConfid,1
11513,45,Female,140084,SEO,Consideration,6795.53635395912,0.238487830524945,0.195327882530752,13,6.40841052172623,12.6978471747732,4,15,7,2,3904,IsConfid,ToolConfid,1
11514,64,Male,84649,Social Media,Awareness,7440.44874154127,0.0248731950093692,0.0789593283909225,49,8.70811773924064,7.63649304988138,37,1,8,6,338,IsConfid,ToolConfid,1
11515,56,Male,28041,Referral,Retention,5888.45946495898,0.0320045589503567,0.154648218235769,29,2.55095891170858,9.07806875115271,10,2,1,4,2705,IsConfid,ToolConfid,1
11516,23,Male,102051,Email,Conversion,2833.08841443915,0.0443743498753805,0.162959652661707,26,8.42563404997253,1.96987335628179,83,18,5,8,4325,IsConfid,ToolConfid,1
11517,26,Female,129611,PPC,Conversion,5135.21721343881,0.27528877035648,0.0833287685593881,35,9.16690064410365,5.99969007949756,28,5,4,0,3504,IsConfid,ToolConfid,1
11518,37,Male,60058,Email,Retention,2594.1149663548,0.0277391113226501,0.139691255313643,5,8.54980806352192,14.5779663979008,13,9,7,3,899,IsConfid,ToolConfid,1
11519,18,Female,68263,Email,Conversion,9038.83707000378,0.0390433627427421,0.0304820267701881,5,6.64533582230443,13.9254117849715,89,7,7,2,1117,IsConfid,ToolConfid,1
11520,25,Male,111502,Referral,Conversion,7687.21892581731,0.279819016762562,0.0854227897815678,14,9.33742049579824,14.9159193038381,97,0,7,8,3699,IsConfid,ToolConfid,1
11521,40,Female,124820,PPC,Retention,4980.7584694551,0.0411438487313606,0.19378902541803,23,9.65320302868953,7.89812676853026,73,2,9,6,1431,IsConfid,ToolConfid,1
11522,20,Female,127645,PPC,Consideration,9658.02571746365,0.262229326630358,0.0420208242435847,12,8.33827281209651,12.3649764537124,90,0,0,4,1482,IsConfid,ToolConfid,1
11523,21,Female,64470,SEO,Awareness,5512.87892262886,0.238888528538063,0.0832851478931199,6,5.92403171702966,7.09821114402938,88,7,9,9,4575,IsConfid,ToolConfid,1
11524,42,Female,107826,Social Media,Awareness,3352.50122187378,0.0216817766743247,0.160199086879486,44,8.5176917451323,14.1503187764915,9,6,3,0,2442,IsConfid,ToolConfid,1
11525,64,Male,116238,Referral,Awareness,1045.12627786106,0.0163357450979927,0.136430418432987,20,4.34746635005611,14.7968622585847,38,10,1,7,4924,IsConfid,ToolConfid,1
11526,55,Male,48223,PPC,Awareness,5483.08188365279,0.164972631218942,0.129988534299135,37,4.11932281342127,13.2279965529201,59,9,3,0,734,IsConfid,ToolConfid,1
11527,32,Female,53575,Referral,Awareness,8618.12445465532,0.299180867092362,0.17211891727506,37,4.13116697394157,9.50686733595476,95,19,5,0,3986,IsConfid,ToolConfid,1
11528,38,Male,65799,SEO,Awareness,8680.51540874884,0.264860746428706,0.0155278301745025,13,2.79296412192664,14.8398320688701,97,10,3,2,1542,IsConfid,ToolConfid,1
11529,52,Male,134738,Email,Conversion,6085.2139601592,0.0999073756776725,0.156521229954578,2,6.60650377122174,14.7642694281147,22,19,4,0,1980,IsConfid,ToolConfid,1
11530,63,Female,129704,PPC,Awareness,3995.0397960187,0.122029677893466,0.177684317451005,42,6.95330337524011,7.38864647359077,96,16,2,2,4931,IsConfid,ToolConfid,1
11531,69,Female,41661,SEO,Conversion,6537.93345009773,0.122492738909049,0.0130731507242773,44,8.73675656338799,4.90468549567731,95,13,1,4,4562,IsConfid,ToolConfid,1
11532,31,Female,101975,Referral,Retention,7645.18951013449,0.222911856612454,0.116202960710388,34,7.25059670964847,3.21760079725842,21,3,6,1,1738,IsConfid,ToolConfid,1
11533,53,Female,56432,SEO,Consideration,4175.08536550184,0.108928498272091,0.0762318121900198,11,8.01943427943587,10.3166800379484,85,0,5,4,2539,IsConfid,ToolConfid,1
11534,29,Female,119047,SEO,Conversion,4814.91627522776,0.0528611477988256,0.0196449146745731,20,7.19948904738303,1.00456592915817,86,4,2,9,1981,IsConfid,ToolConfid,0
11535,34,Female,51147,SEO,Consideration,6838.10144304163,0.226661148489229,0.0893721426704472,19,7.27340956779646,11.5755035123147,82,1,9,5,4194,IsConfid,ToolConfid,1
11536,56,Female,49114,SEO,Retention,8778.86080041719,0.14282452929108,0.132365726822658,26,4.06493595478138,1.24414631696452,22,9,8,4,707,IsConfid,ToolConfid,1
11537,26,Male,26030,SEO,Awareness,7931.00274360852,0.0322658298690754,0.184612590001984,4,9.69296297219532,4.34789317638645,21,17,5,7,849,IsConfid,ToolConfid,1
11538,52,Male,110051,SEO,Consideration,321.674556271452,0.239115157862697,0.127900792434253,44,6.74911776217955,7.72096066764417,61,8,4,5,2126,IsConfid,ToolConfid,1
11539,30,Female,67429,Social Media,Consideration,1331.28620346741,0.179740266545566,0.172781185495637,10,6.28422870604718,1.91277750368412,93,17,7,3,2038,IsConfid,ToolConfid,1
11540,32,Female,67743,Referral,Retention,8542.50398482666,0.151917104327947,0.0330985862681673,48,8.6249504151915,1.02631620498277,18,4,1,1,4498,IsConfid,ToolConfid,0
11541,35,Female,115869,Email,Retention,8354.84599764583,0.205269518472711,0.0499990218293955,41,4.78860443982486,7.45713418497756,21,11,5,7,2913,IsConfid,ToolConfid,1
11542,68,Female,145756,Referral,Retention,3949.18715317222,0.156556628017906,0.194355644200767,43,1.86627246222422,13.3579654259691,0,15,5,8,1784,IsConfid,ToolConfid,1
11543,50,Female,85615,PPC,Conversion,5884.35143134089,0.198041842916664,0.178606131148724,5,3.1609231660828,6.42055916833189,33,1,6,7,478,IsConfid,ToolConfid,1
11544,23,Male,67577,PPC,Conversion,9067.86532604359,0.261571678155943,0.0546931210738048,4,8.2728252188326,3.40405049069124,25,1,2,9,3409,IsConfid,ToolConfid,1
11545,44,Male,114584,Referral,Consideration,9124.43094197025,0.187919166752226,0.12798503754154,21,7.5863294578736,6.42108487648147,3,15,5,8,463,IsConfid,ToolConfid,1
11546,40,Female,130436,SEO,Retention,7852.61917303281,0.201284144377739,0.0789002241204211,0,2.05469905852645,10.9781999100505,47,3,2,0,1882,IsConfid,ToolConfid,0
11547,44,Female,22966,Social Media,Consideration,2174.93048976082,0.188018260131995,0.0990337166584787,19,1.62687451200242,1.09975825921825,44,2,7,4,4114,IsConfid,ToolConfid,1
11548,51,Male,149356,Email,Awareness,7329.79979280405,0.164042135513656,0.173566848327535,23,6.59715574731128,0.945809008962351,11,19,4,2,1779,IsConfid,ToolConfid,1
11549,63,Male,133838,SEO,Retention,1100.87448023586,0.0598719991828867,0.149785395925276,19,9.44783425111696,7.21033842835469,91,1,5,3,2198,IsConfid,ToolConfid,1
11550,55,Male,23728,Referral,Conversion,8949.99074860023,0.10734651663207,0.0553040867268181,46,2.57428615297374,10.31206639378,36,1,8,4,4841,IsConfid,ToolConfid,1
11551,31,Female,57304,Referral,Retention,1576.57315542927,0.211001600533855,0.0700386841924076,47,5.94119943626163,9.39947891444444,2,19,8,9,4419,IsConfid,ToolConfid,1
11552,53,Female,69277,Social Media,Consideration,6657.25153710336,0.133388070943515,0.0650449873656095,28,8.30770699060424,9.74840845874,27,11,4,0,974,IsConfid,ToolConfid,1
11553,25,Female,124117,Social Media,Conversion,6141.40841509825,0.127777413454196,0.158325927884741,41,5.7582338497237,2.90290987183067,92,12,9,1,2904,IsConfid,ToolConfid,1
11554,52,Male,110330,Referral,Awareness,7791.30659320787,0.230188092397861,0.103116800015997,23,4.16013764492883,8.31166196562589,83,18,6,7,1197,IsConfid,ToolConfid,1
11555,36,Female,20947,SEO,Awareness,5560.6172733487,0.0116149695808617,0.190637618334633,7,8.11515799367826,5.97987965925773,1,0,5,9,589,IsConfid,ToolConfid,1
11556,47,Female,98101,SEO,Consideration,689.709096219748,0.206908399271148,0.165170563673519,33,7.94103353551046,2.1021828587241,55,6,9,5,395,IsConfid,ToolConfid,1
11557,31,Female,101380,SEO,Retention,7087.87791503707,0.151875688042104,0.0501269418623704,21,8.47436853035127,2.35690861219685,64,18,3,8,120,IsConfid,ToolConfid,1
11558,37,Male,86130,Email,Awareness,3893.23013246915,0.119261148561442,0.159329131117364,38,9.50591692943101,9.85747951620104,45,12,0,1,2675,IsConfid,ToolConfid,1
11559,66,Female,41414,Email,Consideration,3270.82151206918,0.10875561735634,0.106155075970646,32,2.35568002521322,14.3796992401112,99,3,3,5,1301,IsConfid,ToolConfid,1
11560,42,Female,116226,SEO,Conversion,9917.56814038397,0.0601338936413991,0.0582049239743339,29,4.06702733806657,2.04134632267378,43,15,1,8,1088,IsConfid,ToolConfid,1
11561,57,Male,102060,Referral,Conversion,5944.9576830013,0.106933103997094,0.0790330311353991,5,9.87388582725634,7.67591127989051,17,17,7,0,3868,IsConfid,ToolConfid,1
11562,41,Male,113005,Social Media,Consideration,7136.11882536717,0.123511356912008,0.194703962181233,12,6.35082629551363,4.09493320213449,72,14,1,9,2258,IsConfid,ToolConfid,1
11563,31,Female,39439,PPC,Retention,5310.62875566291,0.136860186633202,0.101952674090983,43,7.03116942852131,4.58331935412374,36,10,8,9,3541,IsConfid,ToolConfid,1
11564,43,Female,111742,Social Media,Retention,7722.72919492136,0.204967185216483,0.146725111426025,18,8.95685729450767,3.75458686664207,53,4,9,7,4837,IsConfid,ToolConfid,1
11565,55,Male,78220,Social Media,Retention,7545.52008144975,0.141535595632671,0.100646206080926,25,7.21939692333461,8.41252646078612,24,13,5,3,2680,IsConfid,ToolConfid,1
11566,40,Male,66785,PPC,Retention,6605.74654523358,0.240922448224771,0.0805958820307626,16,7.14910275093828,1.32233816641965,82,10,4,4,1388,IsConfid,ToolConfid,1
11567,39,Male,56973,SEO,Consideration,9977.65630829339,0.195524019239728,0.161319803469278,36,1.94052692123153,11.2662121664138,61,17,8,4,3853,IsConfid,ToolConfid,1
11568,65,Female,107091,Social Media,Consideration,4651.95598742306,0.0649831530532859,0.171181626837261,26,5.5615683290563,9.29758432539657,24,7,1,3,4672,IsConfid,ToolConfid,1
11569,36,Female,93318,PPC,Conversion,7091.30424815173,0.0903802201034488,0.0236589414765153,23,7.05874090909686,6.08004923194075,51,8,0,2,3713,IsConfid,ToolConfid,1
11570,63,Female,88196,Referral,Conversion,7998.00183176869,0.0329822640680017,0.0630057419350165,46,8.26562565387461,3.65882893993903,62,11,8,2,3452,IsConfid,ToolConfid,1
11571,68,Female,134317,Referral,Retention,3822.74362498598,0.284259308927763,0.106495499049867,13,4.71914287048566,8.27663015834662,14,17,9,4,836,IsConfid,ToolConfid,1
11572,20,Male,125160,Referral,Awareness,4626.03277278082,0.267099639556487,0.0701345720144423,2,2.11181547896801,14.3497151108915,45,10,3,0,2126,IsConfid,ToolConfid,1
11573,59,Female,26089,SEO,Awareness,9694.75593726679,0.0345909053807717,0.158880770942543,4,4.29243062677993,10.7675390794579,55,4,1,3,4817,IsConfid,ToolConfid,1
